sales,quantity,profit
137.24,5,463185.0
36.51,1,156993.0
239976.0,3,809919.0
1579746.0,7,-4475947.0
1071576.0,4,-5536476.0
613908.0,3,-1227816.0
34.86,7,163842.0
155.04,4,759696.0
13.71,5,-10054.0
127.88,2,409216.0
160.32,2,448896.0
46.0,4,44397.0
120712.0,1,-181068.0
44553.0,4,507264.0
532704.0,6,-266352.0
4912.0,2,307.0
252.0,4,93.24
60288.0,8,-271296.0
2632.0,1,8225.0
23688.0,9,1857807.0
253372.0,2,-144784.0
5.67,3,1134.0
76776.0,4,-588616.0
9184.0,2,1148.0
32.75,5,15065.0
7216.0,2,1913142.0
49568.0,2,15.49
54712.0,7,1593859.0
176.04,4,457704.0
44243.0,9,1079750.0
185.92,4,62748.0
211168.0,4,158376.0
479984.0,2,59998.0
7.86,2,1554534.0
24448.0,2,2456105.0
6.48,1,-290672.0
41.86,7,205114.0
1619.91,9,971946.0
113.92,4,421504.0
39.68,2,463403.0
37.6,2,2256.0
59.9,2,23.96
37.0,5,16.65
5.76,2,2309826.0
16.68,6,536269.0
628.81,7,1410903.0
56.45,5,14677.0
94.2,6,23.55
44314.0,5,13348.0
9566648.0,7,-2250976.0
1115.91,9,2008638.0
128744.0,7,-289674.0
79.92,10,26973.0
44251.0,5,7986.0
359976.0,3,1304913.0
211.84,8,762624.0
5.68,2,1917.0
7.52,5,2632.0
11.96,2,2448708.0
629064.0,3,314532.0
754.45,5,60356.0
301.96,2,60392.0
595.0,5,95.2
79872.0,3,29952.0
181253.0,10,179.73
63.56,2,3178.0
99.99,1,439956.0
230376.0,3,-489549.0
9664.0,2,261575.0
158928.0,7,417186.0
13023.0,1,-104184.0
273.06,2,-104673.0
39312.0,13,2142119.0
1344.0,4,-21504.0
8272.0,4,-136488.0
12544.0,7,-90944.0
58.48,8,274856.0
44293.0,2,3034.0
366786.0,7,652064.0
54368.0,4,-410440.0
33.96,2,16.98
826.11,3,3221829.0
545.85,9,1146285.0
145.98,2,-992664.0
35808.0,4,1252388.0
7904.0,2,-59867.0
345.0,5,86.25
174286.0,2,-199184.0
662.84,4,1723384.0
95.1,5,30432.0
26.88,6,2602324.0
257.98,2,748142.0
17.48,2,93717.0
492835.0,5,-14081.0
269.49,3,729877.0
44559.0,5,9828.0
18.75,5,9.0
119.7,6,31122.0
9144.0,3,-379425.0
57.06,3,182592.0
71.6,8,13604.0
107.44,8,279344.0
7.31,1,897462.0
59.1,6,22458.0
46.53,3,-336417.0
97.84,2,254384.0
29.97,3,134865.0
98352.0,3,344232.0
83.92,5,29372.0
14624.0,2,-261391.0
136.99,1,369873.0
3.15,1,1512.0
44509.0,1,-330452.0
571.44,4,1657176.0
32.4,5,15552.0
16.91,1,1372309.0
14272.0,8,334655.0
451136.0,4,-676704.0
64864.0,4,1082733.0
217584.0,2,-299178.0
82.95,5,290325.0
87.71,7,412237.0
1101.48,4,4295772.0
1322352.0,3,-991764.0
5.46,3,1038021.0
11184.0,1,8388.0
153584.0,2,-326366.0
1003.62,6,0.0
35168.0,4,875428.0
1137.75,5,250305.0
99.68,5,32396.0
5.56,2,933562.0
85.52,2,222352.0
9.84,3,1704985.0
44306.0,3,1567867.0
631.96,4,3033408.0
23.92,4,10764.0
90.24,6,415104.0
4548.81,7,12281787.0
300.93,5,-34392.0
719.96,5,53997.0
647.84,8,32392.0
64.17,3,186093.0
124.46,2,584962.0
9584.0,1,600520.0
37608.0,3,1836410.0
12224.0,2,881057.0
2304.0,4,-35712.0
9.36,4,-16.38
7.38,2,1017627.0
53.72,4,150416.0
8187.65,5,327506.0
77.92,8,342848.0
32784.0,4,-852384.0
196776.0,3,147582.0
479.94,6,527934.0
1117.92,4,55896.0
106.5,6,41535.0
45.66,5,-33484.0
95968.0,4,35065.0
47992.0,2,-20568.0
264.32,2,19824.0
604656.0,9,2040714.0
129.93,3,12993.0
20.16,7,2514575.0
29.46,6,144354.0
868.59,3,2518911.0
12.96,2,112648.0
44321.0,1,1375.0
121.6,4,55936.0
42048.0,9,5256.0
25488.0,2,987708.0
44445.0,3,-12075.0
9648.0,6,-16884.0
7968.0,2,2550887.0
10368.0,2,1602746.0
114.2,5,52532.0
17.96,4,261728.0
12.67,7,1355873.0
339.96,4,1223856.0
1801632.0,6,-337806.0
46.32,4,180648.0
181986.0,2,-545958.0
431976.0,4,-1007944.0
155.37,1,-36253.0
1348704.0,6,-2191644.0
700152.0,3,787671.0
111888.0,7,223776.0
143952.0,3,143952.0
173.94,3,139152.0
14.76,4,2729246.0
205.92,4,-477704.0
102833.0,1,-6049.0
2304.0,1,2592.0
1879.96,5,2114955.0
313024.0,8,1056456.0
44291.0,2,1764.0
821.88,6,2136888.0
21.96,2,2083619.0
25.92,4,919287.0
705544.0,7,705544.0
50.0,2,12.0
51712.0,8,-32.32
6992.0,2,5244.0
1406.86,7,140686.0
15.75,5,7.56
323.1,2,61389.0
9216.0,4,550847.0
10368.0,2,1602746.0
44242.0,1,1875918.0
33.82,2,-213787.0
71.0,4,27.69
44555.0,5,7.85
2665.62,9,2399058.0
478.08,8,1338624.0
164388.0,2,-356174.0
13248.0,4,1655341.0
2912.0,2,0.91
1399944.0,7,524979.0
526.45,5,31587.0
16.23,3,2785887.0
319.9,5,156751.0
11.36,2,545065.0
675.12,3,2903016.0
62.82,3,307818.0
489.92,8,0.0
19.44,3,515968.0
16.68,2,8.34
155.35,13,0.0
12.42,3,1027154.0
187.98,2,526344.0
6608.0,2,-154830.0
248.57,7,671139.0
22.23,1,2159559.0
5.98,1,-633328.0
246168.0,3,215397.0
14136.0,2,-77748.0
601.47,3,-300735.0
79.1,2,39.55
327.84,8,1573632.0
180.96,2,81432.0
914.97,3,4117365.0
587.97,3,1587519.0
530.34,2,954612.0
14.94,3,477190.0
121.94,2,353626.0
122.71,7,36813.0
14.94,3,-614155.0
1349.85,3,3644595.0
136784.0,1,-221214.0
61.12,4,207808.0
1167.0,1,-8558.0
16.99,1,2692295.0
24672.0,3,0.0
2.52,1,882.0
1218735.0,5,-1218735.0
5904.0,2,2931438.0
15696.0,3,-324213.0
6096.0,3,-39624.0
41568.0,2,2598.0
230.28,3,23028.0
18288.0,6,5715.0
5.78,2,1923400.0
121.68,13,38025.0
4.17,3,-386424.0
67.04,4,6704.0
37.32,3,948446.0
18.45,5,1758856.0
25.92,4,919287.0
182409.0,8,647892.0
63.9,5,28755.0
52.99,1,5299.0
60864.0,4,-220360.0
652995.0,7,-9359595.0
11.22,10,-7.48
14.94,3,-614155.0
39.96,2,171828.0
42624.0,2,264528.0
220.96,1,24858.0
4928.0,2,7392.0
7.23,5,-5784.0
323.1,2,61389.0
44305.0,4,510125.0
13128.0,3,279868.0
64.14,3,166764.0
858.24,4,143.04
29.99,1,2999.0
186048.0,6,674424.0
36792.0,1,-185816.0
18624.0,8,349326.0
57.69,3,236529.0
42.81,3,201207.0
12.96,2,112648.0
821.88,6,2136888.0
104.85,3,283095.0
4249575.0,5,19998.0
10776.0,3,1140348.0
11784.0,3,298495.0
164.88,3,807912.0
1292.94,3,775764.0
25584.0,2,2792128.0
261.74,2,65435.0
44300.0,5,7056.0
10.86,3,-313256.0
883.84,4,99432.0
1979.89,11,4949725.0
79.96,2,35982.0
8.76,2,54149.0
3984.0,1,382776.0
370.62,3,-142071.0
2742.0,2,-20108.0
79512.0,3,208719.0
28352.0,1,1383785.0
40784.0,1,1454488.0
105.96,4,296688.0
166.44,3,798912.0
785.88,6,2121876.0
44253.0,2,12838.0
1325.85,5,238653.0
166.44,3,798912.0
8.76,5,7665.0
43584.0,1,615161.0
11088.0,7,-81312.0
25164.0,2,-16776.0
44300.0,5,7056.0
619.95,5,111591.0
89.52,4,420744.0
350973.0,3,1520883.0
164.99,1,49497.0
312552.0,9,1015794.0
95952.0,3,29985.0
3204.0,2,-24564.0
3.98,5,-6567.0
44392.0,5,7065.0
5248.0,4,1.64
5346.0,3,-4455.0
15.48,3,1539619.0
108576.0,3,-170719.0
109.9,5,37366.0
15384.0,1,-553981.0
30352.0,2,1582506.0
821.3,4,-16426.0
21376.0,4,1065231.0
8016.0,3,1002.0
30768.0,2,-413971.0
18936.0,3,2657261.0
122352.0,3,15294.0
116.28,3,569772.0
132.6,6,17238.0
16.68,2,536269.0
19.44,3,515968.0
192.16,4,922368.0
227.36,7,818496.0
1919976.0,3,2159973.0
12828.0,2,-89796.0
45888.0,4,-45044.0
60.12,9,222444.0
302376.0,3,37797.0
44452.0,5,5.56
129.98,2,623904.0
71.98,2,151158.0
377.97,3,1096113.0
124.36,2,335772.0
23976.0,3,-143856.0
8376.0,3,1943854.0
58.24,5,5096.0
81.2,5,12.18
14.45,5,2197086.0
95648.0,2,310856.0
359.97,5,-71994.0
350352.0,4,-1401408.0
1641.0,1,-13128.0
629958.0,7,944937.0
6.63,3,2191822.0
799.96,4,3439828.0
107.53,1,21506.0
73.98,2,199746.0
5.58,1,-50370.0
49.12,4,230864.0
377.97,3,944925.0
42.28,7,198716.0
299.97,3,569943.0
89.98,2,431904.0
477.24,4,1296126.0
25.98,2,1347016.0
46.72,5,17.52
35.34,2,134292.0
257.64,6,1004796.0
125976.0,3,47241.0
79992.0,1,219978.0
700056.0,3,-1300104.0
27168.0,4,-13584.0
8226.0,3,-60324.0
585552.0,3,73194.0
423.28,11,1100528.0
225296.0,2,225296.0
5.56,2,2224.0
323.37,3,129348.0
783.96,5,685965.0
1447.65,5,4198185.0
11.96,2,2448708.0
239.97,3,71991.0
76.92,4,315372.0
481.32,4,1251432.0
48.4,5,23232.0
0.99,1,4356.0
101.84,5,36917.0
10332.0,3,-75768.0
31155.0,5,-238855.0
8928.0,2,6696.0
34384.0,1,2477136.0
1924.16,8,312676.0
32192.0,2,-80.48
50.12,7,-6265.0
47976.0,3,2224694.0
54.5,5,14.17
19104.0,3,1976815.0
49.44,3,242256.0
10368.0,2,1602746.0
154.44,3,1294421.0
60984.0,7,1401893.0
195466.0,2,-137976.0
23.68,8,6216.0
2376.0,3,7425.0
59.2,4,44376.0
22.0,10,9.68
257.98,2,748142.0
23988.0,2,-15992.0
23976.0,4,-155844.0
601536.0,4,0.0
44446.0,2,2528.0
58.36,5,-24803.0
16464.0,7,915300.0
39.96,5,-23976.0
25.96,2,1236165.0
36.27,3,10881.0
6.48,1,-290672.0
1075088.0,14,940702.0
438368.0,4,383572.0
18088.0,7,1340228.0
308499.0,3,-18147.0
13.36,4,-176685.0
39.96,2,187812.0
145.85,5,70008.0
783.96,5,78396.0
7.88,1,1773.0
41.37,3,173754.0
12.84,3,5778.0
25.68,6,11556.0
47516.0,2,-20364.0
9.42,2,471.0
12.96,2,112648.0
704.9,5,56392.0
561568.0,2,280784.0
179.82,9,845154.0
185.58,6,760878.0
214.11,3,363987.0
999.96,4,2299908.0
653.55,3,1111035.0
114.6,5,51.57
60.74,1,15185.0
124.36,2,273592.0
1088.76,6,3157404.0
6.72,5,2352.0
298776.0,3,1020671.0
302376.0,3,226782.0
8928.0,2,558.0
47584.0,2,-2974.0
33792.0,8,10.56
3005328.0,2,-972312.0
2724.0,2,-43584.0
3264.0,2,-322873.0
108336.0,6,379176.0
55.92,5,6291.0
78304.0,2,29364.0
443.92,5,-94333.0
155976.0,3,545916.0
15.47,7,-47754.0
7.16,2,901480.0
10.89,1,2342698.0
19.44,3,515968.0
121.6,5,39.52
695.7,2,-27828.0
120.33,1,312858.0
1139.92,4,284.98
229544.0,7,832097.0
143728.0,2,-323388.0
36048.0,3,-9012.0
845488.0,8,-120784.0
50.94,3,142632.0
762594.0,3,-1143891.0
56.28,6,157584.0
2690.97,3,12647559.0
7434.0,6,-56994.0
64784.0,1,-129568.0
28.16,4,132352.0
14.98,1,2559773.0
20.32,4,2625517.0
40.29,3,1042677.0
20.23,7,1162082.0
1603136.0,4,100196.0
225296.0,2,225296.0
67.8,4,4068.0
377.97,3,982722.0
1628.82,9,3746286.0
286.93,7,1405957.0
20736.0,4,247088.0
31.44,3,1091560.0
83.79,7,226233.0
59.52,3,154752.0
31.92,4,244228.0
14.72,5,-3312.0
38976.0,3,-2436.0
17088.0,2,1068.0
74352.0,3,23235.0
314352.0,3,-353646.0
4.26,1,2032942.0
811.28,8,243384.0
44261.0,3,2793042.0
153568.0,2,-57588.0
1013488.0,7,760116.0
52.34,2,245998.0
4.66,2,589503.0
254.97,3,917892.0
25.44,6,12.72
27.93,3,-329599.0
8.85,5,-137175.0
6.96,4,135903.0
17456.0,2,2561933.0
307.92,5,-34641.0
6.63,3,2191822.0
12.96,2,112648.0
32.4,5,15552.0
23.85,5,1981716.0
51.96,2,12.99
17.94,3,1538616.0
11.56,2,1732833.0
44312.0,5,11.88
69.08,11,290136.0
35.88,3,-524212.0
49.65,5,20853.0
959968.0,4,119996.0
408422.0,2,-58346.0
479984.0,2,59998.0
44359.0,4,6048.0
184.66,7,849436.0
44553.0,5,8381.0
37464.0,7,-51528.0
539658.0,3,-77094.0
310.12,2,806312.0
8.56,2,3852.0
52.4,5,14148.0
14.94,3,2492568.0
11.22,3,2244.0
387136.0,4,24196.0
41.4,5,19458.0
35.0,4,44326.0
39552.0,3,143376.0
135.72,3,352872.0
12.56,2,5652.0
263.96,4,712692.0
5952.0,1,372.0
44423.0,5,2.37
14368.0,2,2780287.0
70448.0,7,505833.0
129.3,2,6465.0
3882.0,3,-5823.0
44414.0,1,44289.0
44458.0,1,8955.0
70.71,1,2774840.0
18.84,3,2640156.0
8.64,3,1152738.0
1633188.0,4,-13065504.0
19.76,4,399060.0
6608.0,2,146860.0
7.28,2,2.73
144784.0,1,2443018.0
156792.0,1,137193.0
431976.0,3,269985.0
35.89,1,161505.0
47208.0,7,153426.0
248.08,7,1165976.0
189.7,5,89159.0
59808.0,3,194376.0
90.99,1,145584.0
1526.56,7,4274368.0
368.97,3,405867.0
305.01,9,762525.0
44395.0,1,7106.0
38.29,7,164647.0
26.25,3,11025.0
64.96,14,22736.0
43.7,5,20539.0
41.6,4,13.0
44553.0,5,8381.0
113888.0,2,2831606.0
113568.0,2,-56784.0
7.92,2,693.0
671984.0,2,503988.0
39.99,1,1487208.0
191646.0,3,31941.0
2313.0,1,-19275.0
19936.0,4,134593.0
45.92,4,215824.0
20.34,3,608009.0
39.28,8,192472.0
81568.0,2,-49427.0
97184.0,2,6074.0
24.32,5,8208.0
18.96,2,7584.0
32952.0,6,-197712.0
30016.0,4,42430.0
499584.0,3,437136.0
31104.0,6,2543825.0
13272.0,8,-106176.0
28272.0,2,625449.0
259136.0,4,-518272.0
44418.0,5,5184.0
244006.0,2,-313722.0
15936.0,4,688240.0
188552.0,7,-26936.0
22.58,2,2486693.0
545.94,6,873504.0
20736.0,4,247088.0
43296.0,2,509972.0
123136.0,4,138528.0
11264.0,4,2233885.0
53424.0,3,1770057.0
275.49,1,-1708038.0
24.96,4,6.24
19.36,2,375715.0
1267.65,9,152118.0
12.99,1,7794.0
18.56,4,6496.0
449.15,5,8983.0
31248.0,7,2727907.0
61.44,3,165888.0
895.92,4,4210824.0
55.36,4,18684.0
55.92,5,6291.0
24896.0,4,775990.0
3984.0,1,6474.0
95968.0,4,287904.0
206991.0,3,-1724925.0
44416.0,2,2543611.0
9006.0,2,-72048.0
19.0,5,8.93
33376.0,4,10.43
207.48,1,62244.0
91.68,3,45.84
904.9,5,253372.0
34272.0,3,-188158.0
191.82,3,748098.0
243.88,5,274365.0
44267.0,5,-9223.0
2549985.0,5,-3399.98
21594.0,2,-158356.0
8964.0,6,-65736.0
20736.0,4,247088.0
344.22,2,-103266.0
727296.0,8,-1727328.0
22608.0,3,-101736.0
666.4,7,-33.32
44291.0,3,2016.0
92.94,3,41823.0
66.69,3,220077.0
91.68,5,28.65
3277328.0,2,-144588.0
52272.0,11,176418.0
17.94,3,8073.0
254352.0,3,0.0
8288.0,2,1839394.0
504.9,5,80784.0
403168.0,4,25198.0
194.32,4,310912.0
25.99,1,1267940.0
195136.0,4,-12196.0
20736.0,4,247088.0
53.7,6,10203.0
36.26,7,166796.0
56.3,2,15764.0
32.4,5,15552.0
29.16,2,2188809.0
171288.0,3,-64233.0
16.72,5,3344.0
12.96,2,112648.0
22.18,2,2477350.0
2054272.0,8,256784.0
1022.97,5,-2557425.0
44452.0,5,3614.0
26.38,1,-201277.0
43176.0,7,134925.0
411.8,2,70006.0
360.0,4,129.6
41.96,2,2729125.0
227.84,4,660736.0
37.94,2,182112.0
517.9,2,134654.0
5.28,2,872232.0
2799.96,5,8749875.0
8.96,2,404781.0
44347.0,10,44545.0
30.56,2,732221.0
24368.0,2,-33506.0
119976.0,3,224955.0
26.88,8,9744.0
83.97,3,235116.0
104.97,3,576901.0
90.8,8,25424.0
140736.0,8,492576.0
214.95,5,881295.0
45.36,7,217728.0
288.24,6,1383552.0
663936.0,4,82992.0
2934.33,7,7922691.0
124.41,3,149292.0
57.75,5,26565.0
114.46,2,28615.0
120666.0,2,184548.0
342864.0,3,385722.0
16.74,5,-14229.0
981372.0,2,-140196.0
31.84,8,1158825.0
12.96,2,112648.0
43176.0,3,151116.0
58.34,2,280032.0
539.97,3,1349925.0
3928.0,1,495637.0
252784.0,4,-4170936.0
127984.0,2,15998.0
3984.0,2,-26892.0
12992.0,2,-32.48
61.0,5,25.62
671.93,7,1881404.0
447.86,7,2194514.0
479.95,5,1295865.0
166.44,3,798912.0
31.68,4,2772.0
10368.0,2,1602746.0
12032.0,8,2256.0
5768.0,2,-135548.0
33.12,4,11592.0
2202656.0,4,-421096.0
10776.0,3,1140348.0
242352.0,3,-371571.0
695.16,6,34758.0
220.98,1,508254.0
12957.0,7,-95018.0
25.68,6,11556.0
15712.0,4,1846789.0
298464.0,6,261156.0
21.93,3,-373002.0
242.94,3,2442835.0
7.64,1,2022044.0
51.84,8,254016.0
265.17,1,477306.0
837.6,3,62.82
135.9,5,63873.0
34.68,6,169932.0
532704.0,6,-399528.0
43.1,5,11206.0
15.88,4,1588.0
1123.92,5,-182637.0
249584.0,2,31198.0
48672.0,3,404872.0
60768.0,2,7596.0
78.6,5,-62.88
3768.0,2,-3.14
1036624.0,2,518312.0
563808.0,4,211428.0
258528.0,2,-473968.0
49.12,4,230864.0
44.46,2,146718.0
241568.0,2,181176.0
395.0,5,39.5
627168.0,4,705564.0
13.28,2,673661.0
12672.0,3,895667.0
30.56,5,-45.84
77952.0,3,-155904.0
67992.0,1,8499.0
12224.0,2,881057.0
44784.0,2,-5598.0
22848.0,3,-177072.0
206.43,3,908292.0
210392.0,2,-3366272.0
119.96,5,35988.0
10608.0,6,9282.0
347802.0,7,-24843.0
963136.0,4,1083528.0
88776.0,3,2110920.0
32.4,5,10368.0
32.4,5,15552.0
44347.0,3,14904.0
2025.36,6,607608.0
1799994.0,2,-26399912.0
101988.0,2,-16998.0
262864.0,7,690018.0
735.98,2,331191.0
93024.0,3,337212.0
284364.0,2,-758304.0
26.0,2,44388.0
67.64,5,2660914.0
119976.0,3,-179964.0
5.18,5,-8029.0
15.56,2,450162.0
78.35,5,368245.0
59.52,3,154752.0
38.52,9,17334.0
239984.0,2,239984.0
19.35,3,1064927.0
67.0,5,32.16
390272.0,8,-24392.0
62192.0,13,19435.0
23.88,6,123028.0
3168.0,2,-4752.0
528.43,5,0.0
13392.0,3,1156360.0
181.86,7,509208.0
180588.0,2,-240784.0
47984.0,2,5998.0
18.76,2,17777.0
20.94,3,-428642.0
58.68,2,181908.0
254.9,5,68823.0
9.64,2,892745.0
826.62,3,3554466.0
1633.14,9,4736106.0
544.38,3,1578702.0
26046.0,3,-442782.0
74352.0,3,269526.0
69.93,7,321678.0
3.75,1,44409.0
20928.0,4,1448005.0
12672.0,3,-3168.0
65.99,1,171574.0
6.37,7,-9555.0
3648.0,3,-60192.0
31104.0,6,2543825.0
23.34,3,2334.0
29.97,3,140859.0
3366.0,3,-2244.0
95968.0,4,1486052.0
18704.0,7,2338.0
149232.0,3,1975293.0
15936.0,4,2143366.0
601536.0,8,601536.0
10.99,1,351091.0
39.88,2,-85890.0
62.24,8,28008.0
53.2,5,14896.0
39.84,8,183264.0
349.95,5,118983.0
377928.0,9,141723.0
13392.0,3,5022.0
11228.0,7,-185262.0
207.24,11,580272.0
1504.0,1,1692.0
34848.0,2,6534.0
75.18,6,353346.0
149.97,3,524895.0
931176.0,3,3142719.0
430.88,2,1249552.0
94.85,5,45528.0
51.12,4,23004.0
90.0,1,32.4
9408.0,2,805056.0
4672.0,2,1.46
318.4,2,107.46
12768.0,6,1601316.0
15.36,2,-3264.0
230376.0,3,201579.0
7.16,1,-895.0
375.34,1,18767.0
114.9,5,39066.0
26046.0,3,-442782.0
2896.0,1,-47784.0
32544.0,2,-77292.0
3984.0,1,746557.0
181797.0,1,-155826.0
44.94,3,1436470.0
45576.0,3,159516.0
318.43,5,-77333.0
122.92,7,46095.0
7068.0,3,-28272.0
56.45,5,14677.0
13468.0,13,-228956.0
219.8,5,247275.0
317058.0,3,-181176.0
49.08,3,4908.0
324.9,5,38988.0
18.24,3,363905.0
113888.0,2,2831606.0
105584.0,2,2662071.0
24.85,7,1788168.0
60312.0,3,318979.0
7056.0,3,2205.0
27184.0,2,-552214.0
107984.0,1,944763.0
19296.0,3,44261.0
4608.0,2,1754626.0
79974.0,3,-293238.0
2946.0,2,-20622.0
3136.0,2,-4704.0
20736.0,4,247088.0
99.98,2,2952804.0
733.95,7,352296.0
241.44,3,72432.0
44418.0,4,3528.0
281904.0,2,1393310.0
201432.0,3,679833.0
135.98,2,33995.0
44.95,1,12586.0
2.97,3,426605.0
6.54,3,1794835.0
7.92,8,1076797.0
203.92,5,22941.0
3359952.0,6,1049985.0
18.24,3,44539.0
27.78,6,-82299.0
22.96,7,1412942.0
28.99,1,793156.0
12.96,2,586002.0
22.96,7,1710950.0
827032.0,5,83281.0
47984.0,2,131956.0
4624.0,1,1775811.0
15.24,3,-30558.0
63924.0,7,-468776.0
6.56,2,2601989.0
44513.0,3,798482.0
494376.0,3,494376.0
29.2,5,9855.0
248.85,5,273735.0
36.24,1,152208.0
11.68,2,3504.0
11.91,3,1191.0
3.48,2,-279044.0
30.96,8,-52632.0
1704.89,11,7672005.0
19194.0,7,-12796.0
121792.0,4,137016.0
1919976.0,3,2159973.0
50997.0,1,-407976.0
76792.0,1,-163183.0
539964.0,6,-1079928.0
60312.0,3,318979.0
1944.0,3,-14256.0
12984.0,3,1887300.0
217584.0,2,190386.0
328776.0,3,287679.0
2286.0,3,-36576.0
47984.0,2,143952.0
25344.0,6,2485324.0
232.4,5,78435.0
86.45,7,38038.0
603.92,5,45294.0
81.98,2,401702.0
271764.0,2,483136.0
14376.0,3,2417632.0
341.96,5,-427.45
181.35,9,489645.0
8.64,3,159338.0
43512.0,7,2254704.0
662.88,3,74574.0
25.92,5,9072.0
68.94,3,20682.0
128.82,3,502398.0
896.99,5,-14800335.0
1234.0,1,-19744.0
67.56,3,6756.0
21.72,5,2496615.0
262336.0,8,950968.0
148.48,2,16704.0
241176.0,3,150735.0
227976.0,3,28497.0
52.68,3,19755.0
2032.0,1,-13208.0
44547.0,4,2829992.0
431968.0,4,377972.0
129.92,4,743909.0
568728.0,3,284364.0
117144.0,9,424647.0
203.52,3,549504.0
51.75,5,24.84
122.97,3,602553.0
244615.0,1,20967.0
59.97,3,287856.0
81.54,9,36693.0
11.68,4,5256.0
29.0,5,13.92
50.8,5,13208.0
44271.0,5,-25648.0
15712.0,4,1846789.0
89.97,3,188937.0
435999.0,3,205176.0
83984.0,2,31494.0
359.98,2,935948.0
70.56,1,-4032.0
20.88,2,1515272.0
3.81,1,2333171.0
73008.0,9,264654.0
3208.0,2,-52932.0
26176.0,2,-3272.0
30.44,4,143068.0
35.28,3,2941239.0
19.44,3,515968.0
37.88,2,18.94
9552.0,3,-38208.0
290666.0,2,838659.0
10368.0,2,1602746.0
14352.0,3,4485.0
141.96,2,411684.0
66048.0,4,231168.0
1287.45,5,2446155.0
25824.0,6,-553462.0
160.96,2,48288.0
28.44,3,11376.0
364.41,5,8098.0
39.96,4,729300.0
361764.0,2,683332.0
111672.0,9,2883743.0
13776.0,6,-220416.0
10272.0,3,3.21
24048.0,9,89303.0
2896.0,1,9774.0
17.94,3,2193860.0
384174.0,7,298802.0
1799.75,5,539925.0
580672.0,4,653256.0
18936.0,3,2657261.0
222384.0,2,166788.0
50454.0,6,-33636.0
154764.0,3,-361116.0
6848.0,2,2.14
1091168.0,4,68198.0
219168.0,2,-438336.0
6928.0,1,-110848.0
40032.0,6,15012.0
443.92,4,133176.0
169.99,1,781954.0
25.92,4,919287.0
36.99,1,2912324.0
629.1,6,301968.0
193.95,3,1853851.0
5.46,3,1038021.0
22288.0,7,-89152.0
65424.0,4,-523392.0
77.88,2,3894.0
281372.0,2,-120588.0
281372.0,2,-120588.0
7488.0,8,-52416.0
22336.0,4,2292446.0
10368.0,2,1602746.0
65.79,9,302634.0
271984.0,2,883948.0
11.76,4,-53994.0
77.52,2,379848.0
48.64,2,15808.0
1.81,1,6516.0
8.26,2,2528270.0
43.56,5,3267.0
5.84,2,0.73
271764.0,2,60392.0
262.24,2,78672.0
182.72,8,840512.0
131.6,7,7896.0
22.72,4,7384.0
558.4,2,41.88
15.24,4,6858.0
-179698.0,10,394268.0
32896.0,4,-319646.0
215148.0,2,-1039882.0
30.96,6,11223.0
29.79,3,1640518.0
128.9,2,15468.0
60.12,9,288576.0
24816.0,3,677374.0
14976.0,6,872322.0
44423.0,2,-22.62
24288.0,3,-127512.0
16192.0,2,-85008.0
251006.0,2,-681302.0
54192.0,6,-458652.0
4304.0,1,1352130.0
108.92,14,49014.0
16.74,3,8.37
2504.74,7,626185.0
84784.0,2,-169568.0
44468.0,5,5083.0
70.88,2,333136.0
3.76,2,-363780.0
27264.0,2,2450261.0
56.65,5,243595.0
14.97,1,5936.0
44231.0,2,2848164.0
471.92,2,29495.0
58.72,4,270112.0
5.16,3,8385.0
16496.0,2,1378548.0
71976.0,3,197934.0
22512.0,3,223561.0
3444.0,2,-27552.0
538194.0,2,-4126154.0
47984.0,2,143952.0
492768.0,4,554364.0
286.79,7,745654.0
44413.0,1,1651.0
47992.0,1,32325.0
61.96,2,161096.0
361.96,2,832508.0
278.82,9,125469.0
133.38,6,586872.0
47952.0,3,161838.0
16.74,2,593246.0
10848.0,2,1225816.0
18544.0,2,-644957.0
180.98,1,470548.0
99.98,2,429914.0
34.95,5,15378.0
152.0,5,69.92
92.52,9,18504.0
8.56,2,1068002.0
45.36,7,217728.0
1421664.0,6,-1954788.0
8.96,2,2146198.0
579.95,5,1681855.0
44559.0,4,1211481.0
1202.94,3,300735.0
7.92,4,3564.0
36192.0,1,1915364.0
147184.0,2,-294368.0
408422.0,2,-58346.0
382116.0,6,-927996.0
68.6,5,45809.0
435504.0,3,489942.0
11168.0,2,2115547.0
72.0,4,12.96
655.9,5,275478.0
603.92,4,181176.0
513024.0,2,2321818.0
487.92,6,1366176.0
15.24,5,5334.0
209.97,3,713898.0
62.94,3,302112.0
25.92,9,7776.0
10368.0,2,1602746.0
95736.0,3,203439.0
900.08,4,1170104.0
201584.0,2,201584.0
3392.0,4,-5088.0
1930656.0,4,-198744.0
15552.0,3,924917.0
11648.0,2,-413362.0
418.8,2,-97.72
509488.0,7,-127372.0
825174.0,9,-117882.0
17.76,3,5.55
6912.0,3,864.0
66.3,3,8619.0
30816.0,9,9.63
44784.0,2,1053452.0
569536.0,4,640728.0
796425.0,7,-5256405.0
12832.0,2,514354.0
40.46,7,198254.0
404.94,3,1093338.0
116.0,8,29.0
657552.0,6,493164.0
599.97,3,2579871.0
38.97,3,7794.0
45.84,8,220032.0
38.24,4,-9.56
87168.0,3,10896.0
44307.0,5,6206.0
54.9,5,15372.0
287968.0,4,971892.0
44543.0,4,2245573.0
10.75,5,1305803.0
11.62,2,1505591.0
